"","hs_cotinine_adj_ln_iqr","hs_as_m_log2_iqr","hs_cd_m_log2_iqr","hs_co_m_log2_iqr","hs_cs_m_log2_iqr","hs_cu_m_log2_iqr","hs_hg_m_log2_iqr","hs_mn_m_log2_iqr","hs_mo_m_log2_iqr","hs_pb_m_log2_iqr","hs_dde_adj_log2_iqr","hs_ddt_adj_log2_iqr","hs_hcb_adj_log2_iqr","hs_pcb118_adj_log2_iqr","hs_pcb138_adj_log2_iqr","hs_pcb153_adj_log2_iqr","hs_pcb170_adj_log2_iqr","hs_pcb180_adj_log2_iqr","hs_dep_adj_log2_iqr","hs_detp_adj_log2_iqr","hs_dmdtp_adj_log2_iqr","hs_dmp_adj_log2_iqr","hs_dmtp_adj_log2_iqr","hs_pbde153_adj_log2_iqr","hs_pbde47_adj_log2_iqr","hs_pfhxs_m_log2_iqr","hs_pfna_m_log2_iqr","hs_pfoa_m_log2_iqr","hs_pfos_m_log2_iqr","hs_pfunda_m_log2_iqr","hs_bpa_adj_log2_iqr","hs_bupa_adj_log2_iqr","hs_etpa_adj_log2_iqr","hs_mepa_adj_log2_iqr","hs_oxbe_adj_log2_iqr","hs_prpa_adj_log2_iqr","hs_trcs_adj_log2_iqr","hs_mbzp_adj_log2_iqr","hs_mecpp_adj_log2_iqr","hs_mehhp_adj_log2_iqr","hs_mehp_adj_log2_iqr","hs_meohp_adj_log2_iqr","hs_mep_adj_log2_iqr","hs_mibp_adj_log2_iqr","hs_mnbp_adj_log2_iqr","hs_ohminp_adj_log2_iqr","hs_oxominp_adj_log2_iqr","cohortBiB","cohortINMA","cohortKANC","cohortRHEA","smokingYes","mother_bmiUnderweight","mother_bmiOverweight","mother_bmiObesity","mother_age","mother_eduSecondary","mother_edu>=University","parity1_child","parity2_or_more_children","conception_trimApril-June","conception_trimJuly-Sept","conception_trimOct-Dec","mother_workEmployed","child_age","sexMale"
"36",0,0,0,0,0,-0.0206570886564262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1978956478709,0.0434472070870104,-0.219222156796194,0.0532718252558886,0.177767792988163,-0.449182417416975,-0.0299059322749742,0.0954764322017327,-0.0103337599247028,-0.172806584872694,-0.263034651697165,-0.0186079605705486,0.0335577775199733,-0.00248344098459147,-0.0379437009557299,0.0156884169680276,-0.192418730710458,-0.105276350846094,0.206141486888187
"37",0,-0.0862674407329447,0.0371686750079107,0.153730714646594,-0.0230065053207116,-0.0885898794524095,0,0.0116728472543416,-0.00867414440921047,0.00809816799019039,0,-0.0511507946008483,-0.0487671670380841,-0.0320809427429101,0,0,-0.0393016460122125,0,0,0,0,0.00138391555377831,0.0101744356485068,0.0411112524442896,-0.0434571634849464,0,-0.0224707961696449,0.0276430508968777,0,-0.00903375119536297,0.0304771323111932,0,-0.0116351720069943,-0.0115218599530304,0.0322580088232555,-0.0424119344009011,0.0408409682676867,-0.0419012175982219,0.0521323960866828,0,0,-0.0459197016640223,0,0,0.0469957546497879,0,0,-1.53460213824029,-0.0025501169739311,-0.264945130124935,0.00144124226442601,0.170468404469103,-0.589693384656126,-0.0452930298068427,0.160245455792627,-0.00431757976058048,-0.202722346567081,-0.272221907474474,-0.0202479430941862,-0.0393491623839014,-0.0229948249136332,-0.0642562720261086,0.0107217662305477,-0.231397248852486,-0.0742529010704757,0.21830769902927
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358577743481789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20204988268297,0.0449024375536048,-0.220898970956918,0.0692976547286398,0.16909000798984,-0.450323323121219,-0.0225345670059066,0.0842644641761153,-0.0106277410562018,-0.156570010546258,-0.25526603701891,-0.0171127117767471,0.0365654467576613,0.00191666889274226,-0.0338836299331848,0.0239449348199728,-0.186682759245265,-0.104776437844745,0.205817112949441
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20423738581089,0.0431743921585472,-0.220725278146915,0.0696827974774667,0.185679874832778,-0.450929405206829,-0.0210417385532233,0.0927234575523526,-0.0106264919853872,-0.17492139349446,-0.256688553093264,-0.0153850054771573,0.0362108377127472,0.000573841821829802,-0.0337674848998894,0.0256881330686322,-0.182072392326289,-0.106088645701062,0.203107514766535
"40",0,0,0,0.0137610239989612,0,-0.00289840588029506,0,0,0,0,0,-0.0302540624527773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736127482597588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20682699274672,0.0545081387299663,-0.215038756510911,0.0560562707415986,0.178214491504597,-0.458777439475924,-0.0242789240676677,0.0791262803287571,-0.00965122968433997,-0.158157651773126,-0.247733802309412,-0.0164321362219066,0.0324148969344048,-0.000727010517254358,-0.0381379980991981,0.0201208932227551,-0.199595398850944,-0.0998157199023059,0.203193532086732
"41",0,0,0.109687210066653,0.0644339142278797,-0.0772694920648033,-0.0820916856332367,-0.00309758653337467,0,0,0.0137472443880588,0,-0.0476599878821977,-0.0604409809086893,0,0,0,0,0,0.0241071270745769,-0.03412328610578,0,0,0.025007157636788,0,-0.00377678872427157,-0.0187580365965876,0,0,0,-0.0148947037014191,0.0202991649677695,0,0,0,0.0198315308819431,-0.0436117233465288,0.0137467309758323,0,0,0,-0.0115197002990576,-0.0104241595065856,0,0,0.046952898624339,0,0,-1.33116640921185,0.00546747564471584,-0.297693013546503,0.0162252890786138,0.0749705641679852,-0.522032261511331,-0.0139963956242935,0.148573584218192,-0.0079505100152484,-0.184929785032044,-0.264167985406232,-0.0434085190454065,-0.0441526717516607,-0.0113403703923533,-0.0279892896316077,0.0147739013819396,-0.216622838057419,-0.124516765009312,0.209742509429566
"42",0,0,0.00993793459500429,0,0,-0.00998512760489639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19271353079235,0.0526964048314077,-0.221098473819839,0.0629901307971181,0.173557402034016,-0.469865566693294,-0.0264442128020429,0.0859615869697059,-0.0105164683439932,-0.164765335149363,-0.258263785920583,-0.0167245819848144,0.040528899875354,-0.00155189674349247,-0.0372221911640967,0.0221299842359521,-0.17338940951493,-0.104286622492996,0.207693663965875
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19810186456187,0.0498937132262742,-0.216254395635082,0.065119846623029,0.186977871421777,-0.451843199115654,-0.0221390442576043,0.0805890000390425,-0.00975939674653171,-0.165556570621455,-0.256885607426169,-0.0199484674083212,0.0311513797909946,0.000201981616414466,-0.0340374212487202,0.0254149648564147,-0.185769499644229,-0.102755474777348,0.204181304213134
"44",0,0,0.0552721700403837,0.133051742476279,-0.0262756028083477,-0.153464737813443,0,0,0,0.0198087462691721,0,-0.0125956556274708,0,0,0,0,0,0,0,0,0,0.00595232495588858,0,0,-0.00756084854065427,0,0,0,0,-0.0225473496219129,0.0344936192972781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20632063545046,0.070485678940595,-0.184261796329619,0.0766860799798101,0.153919831339141,-0.55277091465313,-0.0520562500344503,0.134853381866286,-0.0126270748851557,-0.132884072239543,-0.242070650891904,-0.0238388760185152,0.00487567837907084,-0.0150402764725088,-0.0277924902550899,0.0292855882976535,-0.188713238680166,-0.0820551419790398,0.222911868036183
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20666859927722,0.0405873128407752,-0.219409735274856,0.0658440344887314,0.187915362969124,-0.430797995397812,-0.0223775138460025,0.0845408996176667,-0.0110494807633763,-0.180516449595648,-0.267879544967719,-0.0110046444118086,0.0495997477469173,-0.00093385069888161,-0.0371070240687014,0.0208636120096194,-0.177320687173452,-0.104358713942402,0.206947395319599
"46",0,0,0,0,0,-0.0500593382147917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17965367581069,0.0454376054518744,-0.207828238031836,0.0824091454577555,0.200142027419287,-0.424142669390994,-0.0146949706236995,0.117989403694931,-0.00985380340566976,-0.156482238991542,-0.251167136851722,-0.0227020846127938,0.0261140376749815,-0.00353606873200791,-0.0349000860162072,0.0126648547455424,-0.171562393265299,-0.105883389768981,0.200033037031646
"47",0,-0.0389772300959543,0.054351062498231,0.0809245590364884,0,-0.0677069031044418,0,-0.0383635628695751,0,0.0472634218302194,0,-0.0615049245572345,-0.0471511353895646,0,0,0,0,0,0,0,0,0.0230268055480874,0.00271725470767276,0,-0.0673734479720423,-0.00272026372328226,0,0,0,-0.022114265978435,0.0491260590525152,0,-0.0188013190576705,-0.0068629751382875,0.0262961587081481,0,0,0,0,0,0,0,0,0,0.00236428449965065,0,0,-1.2897992456662,0.0832197709427975,-0.144899146637464,-0.0508552823423139,0.138659759542824,-0.535841914472509,-0.0171181763439903,0.127515859321343,-0.0106009782080674,-0.210225297823315,-0.302221045957053,-0.0186026579032945,0.0355123314935334,-0.03497073795207,-0.0368986336026385,-0.0126294083011458,-0.203444877461569,-0.0818429938890701,0.190099385788118
"48",0,0,0,0.0569621458619989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353079690388366,0.00395443857285185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20627999978533,0.0602522189184095,-0.213949461083143,0.0434022313928206,0.180428243093319,-0.418867720904138,-0.0219654988531915,0.0928114219542918,-0.00939620392203185,-0.142213394791268,-0.247850525025006,-0.0228612396288845,0.0198976045094935,-0.00409403151793892,-0.036383731964282,0.0234430241744844,-0.216763708385678,-0.107778910259047,0.203811900572261
"49",0,0,0,0,0,-0.0196079987536866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17436548061621,0.0554666342661157,-0.201640220247516,0.0609692951295243,0.18520724029647,-0.44755633022453,-0.0199960132792536,0.0913200781877696,-0.0104780167009149,-0.183379236675657,-0.266300895502528,-0.0124620904272294,0.0365388010054435,-0.00792359204908791,-0.0386079213255576,0.0153830633365878,-0.173287577352838,-0.0981727264494336,0.203387471558971
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19963756558413,0.050809596123564,-0.21597202451208,0.0623121221966753,0.181147071703384,-0.438974065984136,-0.0304003477187986,0.0801044536958202,-0.00999916284121461,-0.176875966615571,-0.276490452915755,-0.0162753380684648,0.0365770244530979,-0.0013602419924737,-0.0373309783279611,0.0214177658785228,-0.174659490960282,-0.104402622103854,0.205610164467452
"51",0,0,0,0.00162042309208571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18636645429722,0.0418118910963065,-0.225322214403184,0.0775209825990064,0.191674698161231,-0.433370250158416,-0.0264898750196982,0.083900686560985,-0.0109977834582656,-0.160605830419408,-0.246236318446211,-0.0115287771672103,0.0492340528533835,0.000885626400417133,-0.0318006963540427,0.0221141919807839,-0.16309787312803,-0.111172367766155,0.207041094102341
"52",0,0,0,0.0271017415195102,0,-0.0310272236984996,0,0,0,0,0,-0.00600516142831823,0,0,0,0,0,0,0,0,0,0,0,0,-0.006634005004249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21837767367435,0.0554724665379203,-0.199324840226351,0.0757251077446769,0.18384530685812,-0.428333122543859,-0.017763353647472,0.0958770787182056,-0.010621358565158,-0.189979777629668,-0.285843654717874,-0.0189397397442736,0.0301265811537655,-0.00520862320035213,-0.0381049462538496,0.0177414897716582,-0.178639183368271,-0.103815136103115,0.209282299539603
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18776507446804,0.0437701962109284,-0.219354564852721,0.0720591885634111,0.17794369837068,-0.444195060748978,-0.012998568869966,0.0930990393701703,-0.0109330091939126,-0.157254591746055,-0.243785857135172,-0.0153156783621509,0.0417892831335654,0.00205336674733074,-0.0326529331677182,0.0258910423499404,-0.17653233547264,-0.104473030436771,0.203021713507052
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21566555166348,0.0514130203630035,-0.218327877124319,0.0639949338274093,0.175280998155989,-0.453332307634438,-0.0250620335256406,0.0814745582185781,-0.0102802263437973,-0.173195177967291,-0.263354168830539,-0.0142004658371172,0.0362289197266212,0.00166369766177006,-0.0323887168027721,0.0257645879913155,-0.192689421072551,-0.102416374643312,0.205111011107106
"55",0,0,0.0129080877868977,0.0864611370492094,0,-0.0865967842813521,-0.0861173491826286,0,-0.0237610697701248,0.00877402889235155,-0.00860585748706396,-0.051962960515563,-0.0208031365887337,0,0,0,-0.0125030853664932,0,0.0188763697421503,0,0,0,0,0,-0.0158174401962395,0,0,0,0,0,0.0166365555388108,0,0,-0.0343599623691656,0,0,0,-0.000587731844268939,0,0,0,0,0,0,0.0432132942538393,0,0,-1.26831872231605,0.0296051672592957,-0.125280737762034,0.169148998839282,0.191170992146059,-0.520143514178395,-0.0406616356017214,0.1160014779759,-0.0052002835703058,-0.18820354871688,-0.27725148318469,-0.0403869312711799,-0.0179520988658681,-0.0185839321114118,-0.0657179475070153,-0.00339783833813636,-0.205808453721797,-0.0856481568009532,0.205279997710359
"56",0,0,0,0.00176727510876276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380152311874425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18034610574869,0.0453833494162209,-0.221063904074954,0.0631766783312774,0.173832487136651,-0.450957087436353,-0.0306479580883869,0.0841856147820772,-0.0101329469924211,-0.154697600985732,-0.265785001609214,-0.0180596869598328,0.0351518213559682,-0.00115319257106369,-0.0326146694865192,0.0230131713919984,-0.175726722228998,-0.104846518006306,0.207308799769511
"57",0,0,0,0,0,-0.025051358530566,0,0,0,0,0,-0.00649510630980872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20162995658308,0.0390636025220058,-0.220491368848852,0.0703257225929472,0.183937315920686,-0.450637870662559,-0.0165550056969817,0.0964515477461602,-0.00982380952668547,-0.178881989705749,-0.268763296442418,-0.0197352993845538,0.0281739367057553,-0.00621051512286484,-0.0348358761651422,0.0165416278964284,-0.174686324901812,-0.10535476923737,0.206712084999974
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20345131094508,0.0407742635601039,-0.222912869299737,0.0721104522353002,0.17432539254874,-0.448874212151974,-0.0242576200572492,0.0890718831672728,-0.0105359771243755,-0.169158915157575,-0.255699445692989,-0.0152604314393589,0.0423949686360967,0.00417107519235882,-0.0325933559894599,0.0247374692901344,-0.177077801698071,-0.108032495413259,0.203180704018263
"59",0,0,0,0,0,-0.0315106362763375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17975869036708,0.0470431947214195,-0.215459416842016,0.0710939491452532,0.185917462068902,-0.449931232893058,-0.0155944254396158,0.0828302867284027,-0.0102125038197936,-0.15180081933399,-0.242891362758924,-0.0116401169643122,0.0399298969727932,-0.00507850778011034,-0.0325800972752876,0.0185495363618179,-0.180803347049113,-0.104441689246665,0.202661072179107
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19900339634134,0.0450491626635476,-0.216651469782824,0.0649584199689323,0.17862434153113,-0.451149426361341,-0.0181600791934536,0.0812809789320584,-0.00981101128524061,-0.179037743046412,-0.264860029902528,-0.0190723525523765,0.0341147023174612,-1.16782980459411e-05,-0.0355957187052645,0.022711240617337,-0.187274341541694,-0.104746518857744,0.20527650649751
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21037647762433,0.0443007850293987,-0.226525040800605,0.0748629255259741,0.181492615351344,-0.453234172220895,-0.0286922041258347,0.0841275997350484,-0.00995404499290722,-0.157613937040398,-0.247124215360502,-0.00788698688370809,0.0397885279690587,-0.000123574861024597,-0.0306774101870472,0.0288375319708793,-0.192441968238699,-0.109661551334692,0.205622108919948
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19481769368726,0.0529665002619375,-0.217968090951923,0.064087974072439,0.179485335258888,-0.45176224770423,-0.0200595976473677,0.0779767071994952,-0.01003190232028,-0.152581493916314,-0.256620495368156,-0.0213199350869529,0.0336532511096623,0.00250025879835082,-0.0367236250308367,0.0225235814365773,-0.193929718351237,-0.100151594683894,0.204605432731238
"63",0,0,0.0300949449004974,0,0,-0.0350051447401333,-0.0144000196955818,0,0,0.024271962612421,0,-0.00775550482652223,-0.0122853997066149,-0.0182946622608071,0,0,0,0,0,0,0,0,0,0,-0.0146016181150846,0,0,0,0,-0.0376133293815175,0.0137848246882776,-0.00149585201730215,0,0,0.000360893239637094,0,0,0,0,0,0,0,0,0,0.00636912124790273,0,0,-1.22768281343522,0.11585991342296,-0.162453616072949,0.0561591108603226,0.150013445598683,-0.446317219663522,-0.0284431642941465,0.076529679116009,-0.00949555880357896,-0.159848011851211,-0.236143486150453,-0.0197644412209981,0.0197113753996928,0.00741234271282287,-0.0313674699619755,0.023275178227138,-0.192597256291031,-0.092598667047674,0.2045076432704
"64",0,0,0,0.0243057182212007,0,-0.0184694391986841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007093104216469,0,0,0,0,0,0.00315292061060142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20330152337926,0.0456221938667623,-0.214296083110572,0.0425782485217907,0.180362254377556,-0.464175989202334,-0.0309876417742612,0.0965129076059559,-0.00983139988511231,-0.167552721064122,-0.26439337577071,-0.0186625270301081,0.0200641566198553,-0.00199780611880909,-0.0389358563949911,0.0229162132881133,-0.190001156922967,-0.101085886816487,0.205621581919805
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17903843077862,0.0409902437477402,-0.216810857167994,0.0673041687843459,0.184401674559068,-0.450869459845731,-0.0306014398000228,0.0873127705685018,-0.0101376302908533,-0.161898017280235,-0.253467040133961,-0.0113286038613748,0.0363459985549996,0.00200455051366624,-0.033088462037301,0.0256194223927688,-0.176173518218443,-0.104261393611424,0.208507358084173
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18578443091696,0.0524774688346161,-0.213708563002965,0.0689815881754374,0.185101023727709,-0.448875330213162,-0.0199549077043396,0.0799633280772747,-0.01046550164053,-0.146925931752993,-0.237332906589324,-0.0143384142626931,0.0329933784012127,-0.00358151392837408,-0.0359708630958321,0.023335341367369,-0.185739108212798,-0.100822303458167,0.205873161048354
"67",0,0.0622639165969114,0.0745343756442503,0.100026276794877,-0.0617755785344737,-0.114636384919538,-0.00826148801515685,0,-0.0246566335900268,0.0331464147908105,0,-0.074515103691333,-0.0124411044113048,0,-0.01802604651328,-0.0350500249270245,0,0,0,0,0,0,0.0198911526984639,0,-0.0103289411315378,0,0,0.00733959359946232,0,-0.0803724244268121,0.0355601620346718,0,-0.0341126442577249,0,0.000388783070726426,-0.0161406952209199,0.0439205004774426,0,-0.0213307528760061,0,0,0,0.0126358204265933,0,0.0490220449741007,0,0,-1.44879076610164,0.0557948926112254,-0.246284366456484,-0.0100922360472207,0.0988104169415311,-0.546013487895476,-0.0477467107703449,0.109401700722218,-0.00693850009555241,-0.150160423755192,-0.252621782077314,-0.0320090014746414,-0.0229147302648753,0.011226506874968,0.00265770232843902,0.0258841870412515,-0.19788477568672,-0.115804934699796,0.206923870804944
"68",0,0,0,0,0,-0.021335374686408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19045051988295,0.0465862380356316,-0.212383079544501,0.0728096847644989,0.174429142152086,-0.45280766180835,-0.0256911971797979,0.0929664131144061,-0.010365607437614,-0.165116486970403,-0.255311592999654,-0.0109358900190889,0.0361280303657692,0.00313985523807223,-0.0340916930069616,0.0238978375698009,-0.183983243903499,-0.102242270219901,0.203072781202724
"69",0,0,0.022656716982054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18957612515274,0.0614011798195481,-0.218783670504775,0.0469185642159041,0.167624215527146,-0.44825032939606,-0.0268444281854762,0.0850809481405496,-0.010534922678507,-0.15858473640161,-0.248523808697115,-0.0123835218373419,0.0311836306520013,0.0049068428321692,-0.0275613534000257,0.0271015926665098,-0.187777452280628,-0.0992893875441849,0.20631965253234
"70",0.00713834196858256,0,0.00751088056500856,0.0603404849529132,0,-0.0453694991263554,-0.0423626643306399,0,0,0.0583482332192484,0,-0.0199125929154297,-0.0294176307104373,-0.0535340395775848,-0.0172357567937663,0,0,0,0,0,0,0,0,0,0,0,0,0.00332846860983728,0,-0.0642192181332722,0.0412377805695731,0,0,0,0.000903188801243717,-0.0305431152841678,0.037650237151762,0,0,0,0,-0.0288905404123176,0,0,0.0462097925019413,0.00114780963584468,0,-1.38260357603182,0.0462118747983182,-0.163483522091411,0.0318612759208384,0.132033804953308,-0.452401277340479,-0.0325659991808018,0.0729777068511808,-0.00557722481162181,-0.146158417464929,-0.227070348882378,-0.0355172648887323,-0.0122831385410473,0.0109324882664768,-0.00570056625655267,0.0462336895114828,-0.229881558222886,-0.075640563511747,0.207197021176465
"71",0.00278360324107516,-0.102278102758672,0,0.16374994963584,0,-0.0910557149339913,0,0,-0.0122478743772097,0.0305011594202804,0,-0.119088084918482,0,0,0,0,0,0,0,0.009621231073726,0.0284148607239108,0.0156416301862345,0.00219150693575861,-0.0260180060835293,0,0,0,0.0324276433658852,0,-0.0636111141393096,0.024429543872396,-0.00229741819294882,-0.0115565540092785,0,0.0389336828819999,-0.0156912990068034,0.0372352434542991,0,0.0175042831986218,0.100985583086095,0,-0.151808104766531,0,0,0.0312177670369999,0,0,-1.3779104674333,0.138696693048044,-0.0802615696269827,0.0111675204956695,0.193639514835389,-0.509775101503142,-0.033131548226929,0.13939425012169,-0.00836596567720178,-0.274462990991647,-0.37307667869625,-0.0323605151769637,-0.0120835851435378,-0.045188023522514,-0.09823765037528,-0.00500660746868646,-0.211797035539673,-0.0679796040336327,0.210784630703227
"72",0,0,0,0,0,-0.0105704180345906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19090628382569,0.0431587497004755,-0.222480588105451,0.08077347694706,0.178814209492889,-0.442639341642434,-0.0178336880926056,0.0903140017993751,-0.0103249921039073,-0.136749501360053,-0.226139279817713,-0.0114434137939639,0.0351634896807995,-0.00207666659921018,-0.0331429201659216,0.0258185708415458,-0.1805205698366,-0.106673705517751,0.207432234442197
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17934638469834,0.0439706119054746,-0.221156936658309,0.0697782864191422,0.182219374550239,-0.448504320488911,-0.0194428291638607,0.0811024632710355,-0.0103114075140132,-0.159612763238189,-0.257043751377597,-0.0139400943989655,0.0363128368878827,0.00145125212418161,-0.0341373690909,0.0242449756865977,-0.174322806883357,-0.106125585557553,0.206398662242854
"74",0,0,0.0387873142094309,0.0907253639614179,0,-0.103741384060689,-0.0702711539073779,0.0630614353259041,-0.0240391597359333,0.0120382495859259,0,-0.0360137929268131,-0.000552538240389187,-0.0949109542625557,-0.00261386434486035,-0.010681493624637,0,0,0.00324833567212001,0,0,0,0.00620632594947919,0,-0.0206805386982189,0,0,0,0,-0.0252836833824618,0.0195099435160435,-0.0221338529872969,-0.00103062034640881,0,0.0316295717884226,-0.0264175843465316,0,0,0.00292447671100956,0,0,-0.00146875056121219,0,0,0.0413108801565413,0.0139475483317038,-0.00835874267044043,-1.3803436776496,-0.0172284675039925,-0.237625972200446,0.0809122376107905,0.139006508522936,-0.426409285868302,-0.0191637678671078,0.124634713053231,-0.00475306821531885,-0.207815776873128,-0.279059620840719,-0.0129285173191742,-0.0287603645416104,-0.0350219163436363,-0.0425743367228489,-0.00718647097243384,-0.216581322358869,-0.114695692000007,0.241127199792083
"75",0,0,0.00415448321832275,0.000722376530249024,0,-0.0110419632384625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320956755803102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18549859965332,0.0618296125577777,-0.173490617540366,0.0605350030894546,0.177963460580453,-0.459838128089614,-0.0200068096750575,0.0881443756977363,-0.00926145550138517,-0.164408538469426,-0.262418562857562,-0.0120123237745609,0.0333953821613327,0.0021925949078487,-0.0289693160243934,0.0303031263116855,-0.188122877319333,-0.098189997476073,0.202525426888394
"76",0,0,0,0,0,-0.0264215084587617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18860819125663,0.054534318381154,-0.208063204890001,0.0775506342799467,0.174875439511721,-0.452734048604554,-0.0245857250981203,0.0933078632433753,-0.0105138603304869,-0.155051725719311,-0.241946460384614,-0.0101520333836441,0.0425995596860327,-0.00860076061752936,-0.0407699574608369,0.01514719823459,-0.198295423235899,-0.0981542584826811,0.204114262834687
